,New Path,Orig Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Prev Eigenvalue,Prev Eigenvectors
2412,../normshapes\Vase\m534.obj,../shapes\Vase\m534.obj,241,[-7.61868239e-09  1.57921490e-09  2.63406271e-09],[-6.9250210e-09  4.0653583e-09 -4.9464438e-10],[1. 1. 1.],0.39230236,1.520841130376293,[-0.47858694  0.56862545 -0.48707065  0.4285413  -0.3074274   0.30735606],[0. 0. 0.],480,Vase,Triangle,[0.11108609 0.02852531 0.02852371],"[[ 8.29503781e-01 -4.63273057e-01  3.11931965e-01]
 [-5.58501098e-01 -6.88070118e-01  4.63288287e-01]
 [-2.08283461e-06  5.58513731e-01  8.29495276e-01]]",[0.11108609 0.02852371 0.02852531],"[[-2.40056603e-05 -8.29613243e-01  5.58338487e-01]
 [-1.00000000e+00  2.60877917e-05 -4.23198997e-06]
 [ 1.10549032e-05  5.58338487e-01  8.29613243e-01]]"
2413,../normshapes\Vase\m535.obj,../shapes\Vase\m535.obj,176,[ 2.98975713e-10 -2.19204743e-09 -2.18543309e-09],[ 3.2850288e-08  5.8419327e-09 -6.7732553e-09],[1. 1. 1.],0.39066502,1.5442961043504744,[-0.5319493   0.4589715  -0.32457072  0.32457027 -0.53181183  0.45891646],[0. 0. 0.],320,Vase,Triangle,[0.12529471 0.01998597 0.01998597],"[[-7.07299116e-01  6.56703748e-01  2.61664324e-01]
 [-2.23537983e-08 -3.70149775e-01  9.28972014e-01]
 [-7.06914394e-01 -6.57061132e-01 -2.61806758e-01]]",[0.12529471 0.01998597 0.01998597],"[[-5.72528205e-08  7.07258871e-01 -7.06954659e-01]
 [ 1.00000000e+00  8.09677133e-08  1.74168479e-11]
 [-5.72528204e-08  7.06954659e-01  7.07258870e-01]]"
2414,../normshapes\Vase\m536.obj,../shapes\Vase\m536.obj,4578,[-1.22960823e-09 -6.64213239e-10 -9.83961219e-10],[ 3.2790368e-08  1.1971706e-08 -5.3262781e-08],[1. 1. 1.],0.32126158,1.1633339469380073,[-0.47520337  0.4747973  -0.23739025  0.23739095 -0.23740049  0.23739152],[0. 0. 0.],9152,Vase,Triangle,[0.08422127 0.01545353 0.01552564],"[[ 1.00000000e+00 -2.00847839e-06 -3.08675270e-08]
 [-3.08675340e-08 -3.49882710e-09 -1.00000000e+00]
 [-2.00847839e-06 -1.00000000e+00  3.49886538e-09]]",[0.01552564 0.01545353 0.08422128],"[[-9.99539387e-01  3.03482238e-02 -1.80696546e-06]
 [ 3.03482238e-02  9.99539387e-01 -9.76803560e-07]
 [-1.77648890e-06  1.03119182e-06  1.00000000e+00]]"
2415,../normshapes\Vase\m537.obj,../shapes\Vase\m537.obj,504,[ 4.10225420e-10 -1.58895401e-09 -6.35718074e-11],[1.12941345e-08 8.16015966e-09 3.62181007e-10],[1. 1. 1.],0.3564152,1.224819135970361,[-0.5135447   0.4364554  -0.2730631   0.27365777 -0.27354068  0.27306533],[0. 0. 0.],1008,Vase,Triangle,[0.11751693 0.01313211 0.01311952],"[[-9.99999683e-01  7.96439879e-04 -2.04656938e-09]
 [ 7.96439627e-04  9.99999364e-01 -7.98557328e-04]
 [ 6.33956334e-07  7.98557077e-04  9.99999681e-01]]",[0.11751693 0.01311952 0.01313211],"[[-2.71907334e-05  1.00000000e+00  1.84238479e-07]
 [ 9.99999683e-01  2.71905781e-05  7.96252910e-04]
 [-7.96252904e-04 -2.05889121e-07  9.99999683e-01]]"
2416,../normshapes\Vase\m538.obj,../shapes\Vase\m538.obj,301,[ 2.21769254e-09  3.92719208e-09 -3.05541875e-11],[-7.7723668e-09 -1.9655625e-08  2.1287374e-08],[1. 1. 1.],0.41361487,1.5922132751334752,[-0.46371076  0.5249689  -0.47193587  0.47765598 -0.4103644   0.39953128],[0. 0. 0.],638,Vase,Triangle,[0.03559418 0.07216052 0.07210169],"[[-4.46764699e-01 -8.00319362e-01  3.99862755e-01]
 [-1.50284041e-04  4.47015192e-01  8.94526353e-01]
 [ 8.94651486e-01 -3.99582704e-01  1.99830883e-01]]",[0.07216051 0.07210169 0.03559418],"[[ 8.94438295e-01  4.47191151e-01  4.59462801e-04]
 [ 1.77573279e-04  6.72272581e-04 -9.99999758e-01]
 [ 4.47191352e-01 -8.94438160e-01 -5.21897142e-04]]"
2417,../normshapes\Vase\m539.obj,../shapes\Vase\m539.obj,2526,[-2.85600059e-10  2.86419540e-09 -2.31093746e-09],[-7.0435417e-09 -2.3620052e-08  9.4179349e-09],[1. 1. 1.],0.43206182,1.4658163016109846,[-0.5030332   0.51381844 -0.36475152  0.36339307 -0.3809907   0.38349316],[0. 0. 0.],5004,Vase,Triangle,[0.14043346 0.02499219 0.0255239 ],"[[-0.92273206 -0.35356791  0.1534773 ]
 [-0.00461333 -0.38802584 -0.92163695]
 [-0.38541441  0.851132   -0.35641275]]",[0.14043346 0.0255239  0.02499219],"[[-0.00468192  0.91766824 -0.39731987]
 [ 0.99990574  0.00942458  0.00998478]
 [-0.01290729  0.39723567  0.91762586]]"
2418,../normshapes\Vase\m540.obj,../shapes\Vase\m540.obj,304,[ 3.05130686e-09  6.98874876e-10 -1.40646175e-09],[-5.1173725e-08  3.7444376e-09 -7.5880580e-10],[1. 1. 1.],0.3538727,1.538280160162532,[-0.47035947  0.32899296 -0.4686178   0.4812942  -0.45693752  0.4513624 ],[0. 0. 0.],604,Vase,Triangle,[0.06554118 0.03513382 0.05618026],"[[ 0.99972445 -0.01912215  0.0136149 ]
 [-0.01310559  0.02651218  0.99956258]
 [ 0.01947475  0.99946558 -0.02625427]]",[0.03513382 0.05618026 0.06554118],"[[-0.99973099 -0.02293107 -0.00347954]
 [-0.00362961  0.00650594  0.99997225]
 [ 0.0229078  -0.99971588  0.00658742]]"
2419,../normshapes\Vase\m541.obj,../shapes\Vase\m541.obj,312,[-2.15648190e-09 -4.95959121e-09 -5.97001650e-12],[-2.6077032e-08 -9.5520267e-09 -1.1223631e-09],[1. 1. 1.],0.44270387,1.621749116243856,[-0.37149948  0.6934537  -0.392333    0.4717842  -0.4351001   0.43049005],[0. 0. 0.],1196,Vase,Triangle,[0.08789636 0.05894446 0.05867599],"[[ 0.95321948  0.28577277  0.09852178]
 [ 0.30216676 -0.90971588 -0.28480214]
 [-0.00823813 -0.30124896  0.95350994]]",[0.08789636 0.05867599 0.05894447],"[[ 0.0076033  -0.94498239 -0.32703282]
 [-0.99963104  0.00134557 -0.02712887]
 [-0.02607635 -0.32711843  0.9446235 ]]"
2420,../normshapes\Vase\m542.obj,../shapes\Vase\m542.obj,296,[ 2.04513403e-09 -1.76926217e-09 -1.72436047e-10],[ 7.7526314e-09 -1.1276555e-08 -2.4226973e-10],[1. 1. 1.],0.3912851,1.4558613763395842,[-0.46317208  0.45117188 -0.47480148  0.4752064  -0.30837527  0.30887058],[0. 0. 0.],572,Vase,Triangle,[0.10206028 0.02369363 0.03765082],"[[ 1.00000000e+00 -2.98546023e-07 -1.76948999e-07]
 [-1.76778860e-07  5.69797341e-04 -9.99999838e-01]
 [-2.98646799e-07 -9.99999838e-01 -5.69797341e-04]]",[0.02369363 0.10206028 0.03765082],"[[ 9.99999766e-01  6.21585003e-04  2.85226138e-04]
 [ 6.21884781e-04 -9.99999253e-01 -1.05213659e-03]
 [-2.84571933e-04 -1.05231372e-03  9.99999406e-01]]"
2421,../normshapes\Vase\m543.obj,../shapes\Vase\m543.obj,624,[2.99144468e-09 3.07978226e-09 5.37301485e-10],[ 7.1879001e-09 -1.9104054e-09  1.0626630e-09],[1. 1. 1.],0.44051695,1.6217513459375692,[-0.3738924   0.69106674 -0.39304334  0.47107196 -0.43530577  0.4302831 ],[0. 0. 0.],1196,Vase,Triangle,[0.08689673 0.05827    0.05800463],"[[ 0.9532083   0.28580192  0.09854543]
 [ 0.302202   -0.90969345 -0.2848364 ]
 [-0.00823934 -0.30128905  0.95349726]]",[0.08689673 0.05800463 0.05827   ],"[[ 0.0075844  -0.94496881 -0.3270725 ]
 [-0.99963109  0.00136574 -0.02712605]
 [-0.02607996 -0.32715757  0.94460984]]"
2422,../normshapes\Vase\m544.obj,../shapes\Vase\m544.obj,1002,[ 2.21026455e-09 -3.63704027e-09 -2.33649507e-09],[2.6173697e-09 8.9972080e-10 2.8173902e-08],[1. 1. 1.],0.38684893,1.3161312575837476,[-0.31879663  0.63123065 -0.32197073  0.32209826 -0.3220247   0.32204428],[0. 0. 0.],2000,Vase,Triangle,[0.10850813 0.02587944 0.02590447],"[[-9.99999989e-01 -1.51108762e-04  1.38477203e-09]
 [-2.16869145e-08  1.52682650e-04  9.99999988e-01]
 [ 1.51108760e-04 -9.99999977e-01  1.52682652e-04]]",[0.10850813 0.02590447 0.02587944],"[[-7.43923733e-05 -9.99999997e-01  1.18755710e-05]
 [-9.99999988e-01  7.43907191e-05 -1.39232209e-04]
 [-1.39231325e-04  1.18859286e-05  9.99999990e-01]]"
2423,../normshapes\Vase\m545.obj,../shapes\Vase\m545.obj,402,[-1.18008069e-10 -1.39470334e-09 -8.07522699e-10],[-1.4493418e-08 -3.5330023e-09 -1.0601323e-08],[1. 1. 1.],0.36076438,1.4264238050737117,[-0.39756882  0.49574673 -0.4752098   0.4747883  -0.28074947  0.2973299 ],[0. 0. 0.],800,Vase,Triangle,[0.01500185 0.06116655 0.0611229 ],"[[-3.38503274e-01 -8.85538430e-01 -3.18177972e-01]
 [-6.74007530e-04  3.38368093e-01 -9.41013592e-01]
 [-9.40964972e-01  3.18321727e-01  1.15135567e-01]]",[0.01500185 0.0611229  0.06116655],"[[-7.61667007e-04 -9.40329750e-01 -3.40263694e-01]
 [-9.99997983e-01  8.39048520e-05  2.00658270e-03]
 [ 1.85829964e-03 -3.40264536e-01  9.40327917e-01]]"
2424,../normshapes\Vase\m546.obj,../shapes\Vase\m546.obj,1002,[3.41670837e-09 2.13516680e-09 1.06733129e-09],[ 4.7588538e-09 -2.0083851e-08 -4.1171521e-08],[1. 1. 1.],0.39032736,1.3172999295215138,[-0.3201222   0.6315415  -0.32146177  0.32259145 -0.32209903  0.32195896],[0. 0. 0.],2000,Vase,Triangle,[0.10830291 0.02927826 0.02521987],"[[-9.99992912e-01 -3.76494192e-03  1.45529633e-05]
 [-3.76497003e-03  9.99985828e-01 -3.76421829e-03]
 [ 3.80693816e-07  3.76424640e-03  9.99992915e-01]]",[0.10830291 0.02521987 0.02927826],"[[ 1.93228375e-04 -9.99992510e-01 -3.86559621e-03]
 [-9.99999976e-01 -1.92837943e-04 -1.01374370e-04]
 [-1.00628177e-04 -3.86561571e-03  9.99992523e-01]]"
2425,../normshapes\Vase\m547.obj,../shapes\Vase\m547.obj,529,[-4.71449043e-09 -2.54250705e-09 -5.12381463e-09],[-1.2901195e-08  5.5069509e-09 -3.2675513e-09],[1. 1. 1.],0.47889134,1.6470935021077304,[-0.47557628  0.48199287 -0.47492483  0.47500783 -0.36237088  0.58293664],[0. 0. 0.],1000,Vase,Triangle,[0.06049326 0.08586448 0.0849663 ],"[[-0.51081272  0.7419999  -0.43417336]
 [ 0.00507609  0.50762801  0.86156139]
 [-0.85967703 -0.43789262  0.2630693 ]]",[0.08586448 0.0849663  0.06049326],"[[ 0.85581975 -0.5172217  -0.00736626]
 [-0.01114384 -0.00419816 -0.99992909]
 [-0.5171541  -0.85584116  0.00935671]]"
2426,../normshapes\Violin\D00108.obj,../shapes\Violin\D00108.obj,1529,[ 1.48658331e-08 -7.97601038e-09  1.38297443e-09],[ 7.2289635e-07  3.9618669e-08 -1.8029528e-09],[1. 1. 1.],1.5634776,5.96519049301031,[-2.9918816   2.5864477  -1.0097898   1.0107232  -0.38479492  0.23429249],[0. 0. 0.],8214,Violin,Triangle,[2.66230702 0.25547699 0.00898876],"[[-1.00000000e+00  9.97509495e-08  1.15463141e-10]
 [ 9.97509530e-08  1.00000000e+00  3.10579858e-05]
 [ 1.12365078e-10 -3.10579858e-05  1.00000000e+00]]",[0.25547699 2.66230703 0.00898876],"[[ 1.00000000e+00  8.21983298e-06  1.55568650e-05]
 [ 8.31933397e-06 -9.99979476e-01 -6.40679817e-03]
 [-1.55038829e-05 -6.40679830e-03  9.99979476e-01]]"
2427,../normshapes\Violin\D00216.obj,../shapes\Violin\D00216.obj,3864,[-1.99731062e-10  9.60039446e-10  4.32573004e-10],[-6.2136376e-09  6.1957053e-08  5.6833818e-09],[1. 1. 1.],0.15084055,0.6347081681499467,[-0.05526718  0.0592007  -0.35640183  0.2321737  -0.11090183  0.09725772],[0. 0. 0.],24384,Violin,Triangle,[0.02727038 0.00039562 0.00249123],"[[ 0.07177629 -0.99711266  0.0247893 ]
 [-0.99365961 -0.06932723  0.08851167]
 [ 0.08653753  0.03098516  0.99576663]]",[0.02727038 0.00249123 0.00039562],"[[ 0.02165913  0.9997544   0.00469224]
 [ 0.06664283  0.00323915 -0.99777164]
 [ 0.99754179 -0.02192357  0.0665563 ]]"
2428,../normshapes\Violin\D00250.obj,../shapes\Violin\D00250.obj,4066,[-2.18099782e-09 -2.29317033e-10 -2.60140090e-10],[-1.1364609e-08  3.4815797e-10  4.2860080e-09],[1. 1. 1.],0.16886482,0.6506727205653178,[-0.2669564   0.34258178 -0.1074321   0.09962987 -0.04475126  0.04992457],[0. 0. 0.],29310,Violin,Triangle,[0.03184842 0.00029956 0.00253514],"[[ 9.98393384e-01  4.04037125e-02  3.97264522e-02]
 [ 3.97673791e-02 -2.09432973e-04 -9.99208943e-01]
 [ 4.03634309e-02 -9.99183415e-01  1.81584625e-03]]",[0.03184842 0.00253514 0.00029956],"[[ 0.9989597  -0.04534216  0.00485942]
 [-0.00557927 -0.01576292  0.99986019]
 [ 0.04525922  0.99884714  0.0159995 ]]"
2429,../normshapes\Violin\D00324.obj,../shapes\Violin\D00324.obj,2454,[-8.36994854e-09 -1.06334533e-09 -1.35545101e-09],[-3.9444963e-08  1.4876872e-10  2.1562357e-08],[1. 1. 1.],0.9990888,3.2933156144862292,[-1.4501377   1.6201061  -0.5206168   0.46932697 -0.46343762  0.19954188],[0. 0. 0.],15021,Violin,Triangle,[1.11743239 0.00632036 0.01177991],"[[-0.99548185  0.09431363  0.01099218]
 [ 0.00220426 -0.09278018  0.99568418]
 [-0.09492644 -0.99120976 -0.09215309]]",[1.11743242 0.01177991 0.00632036],"[[ 0.02431055 -0.99284842 -0.1168803 ]
 [-0.99946123 -0.02155909 -0.02474793]
 [-0.02205111 -0.11741896  0.99283762]]"
2430,../normshapes\Violin\D00340.obj,../shapes\Violin\D00340.obj,4315,[1.89270893e-10 2.70310172e-09 4.13824937e-10],[-1.0832695e-09 -6.8148211e-08  7.0862534e-09],[1. 1. 1.],0.19114819,0.643792179385021,[-0.03628095  0.02850985 -0.32033712  0.2828128  -0.1098977   0.10569621],[0. 0. 0.],27552,Violin,Triangle,[0.03971882 0.00021169 0.00290156],"[[ 0.00421369 -0.99993298  0.01078296]
 [-0.99990846 -0.00407445  0.01290196]
 [ 0.01285716  0.01083633  0.99985862]]",[0.03971882 0.00290156 0.00021169],"[[ 9.80202901e-03  9.99951437e-01  1.02177464e-03]
 [ 3.09603605e-03  9.91469950e-04 -9.99994716e-01]
 [ 9.99947166e-01 -9.80514067e-03  3.08616728e-03]]"
2431,../normshapes\Violin\D00349.obj,../shapes\Violin\D00349.obj,1299,[ 3.62294519e-09 -5.63529919e-09  4.98493276e-09],[ 1.3260772e-08 -2.5351476e-08  2.2827798e-08],[1. 1. 1.],0.46378413,1.4643653662404457,[-0.425814    0.39370352 -0.3698847   0.5113322  -0.48863888  0.3457554 ],[0. 0. 0.],7410,Violin,Triangle,[0.2258852  0.00149774 0.00384062],"[[ 0.6298539  -0.77667366  0.00787998]
 [-0.57420632 -0.45878051  0.67809111]
 [ 0.52304032  0.43162306  0.73493561]]",[0.2258852  0.00384062 0.00149774],"[[ 0.07339769  0.99699275 -0.02486448]
 [ 0.64531384 -0.06648682 -0.76101876]
 [ 0.76038334 -0.03981162  0.6482532 ]]"
2432,../normshapes\Violin\D00358.obj,../shapes\Violin\D00358.obj,7592,[-1.63806177e-09 -1.33083232e-10 -1.91552858e-10],[2.0330114e-08 8.9369916e-09 3.1703240e-09],[1. 1. 1.],0.17367323,0.6519309091651458,[-0.24279417  0.36638606 -0.09559697  0.11263243 -0.04989912  0.05283306],[0. 0. 0.],48261,Violin,Triangle,[0.03400719 0.00026413 0.00305169],"[[ 9.98644455e-01 -5.20499944e-02  2.26733876e-04]
 [-2.40971636e-03 -5.05839216e-02 -9.98716907e-01]
 [-5.19946785e-02 -9.97362554e-01  5.06407785e-02]]",[0.03400719 0.00305169 0.00026413],"[[ 0.02735153  0.99961304  0.00506672]
 [ 0.99852082 -0.02755921  0.04686847]
 [-0.04698996 -0.0037773   0.99888822]]"
2433,../normshapes\Violin\D00376.obj,../shapes\Violin\D00376.obj,1069,[-1.44502288e-09  1.88137615e-08  7.63299001e-09],[ 8.402638e-08  6.032949e-08 -1.407874e-08],[1. 1. 1.],1.1936971,4.794117597243776,[-0.7312325  1.4265524 -2.505864   1.1953645 -1.5010304  0.6503497],[0. 0. 0.],6219,Violin,Triangle,[1.62493797 0.00523875 0.05015919],"[[ 0.48500985 -0.86270413 -0.14320279]
 [-0.79822652 -0.36983927 -0.47545066]
 [-0.35721123 -0.34490652  0.868009  ]]",[1.62493796 0.0501592  0.00523875],"[[ 0.06920631  0.98998836 -0.12301846]
 [ 0.36995126  0.08905279  0.92477331]
 [-0.92646994  0.10951098  0.36008442]]"
2434,../normshapes\Violin\D00506.obj,../shapes\Violin\D00506.obj,2841,[ 2.25131344e-08 -1.17962281e-07  4.37179076e-08],[-6.1031295e-07 -4.2564557e-06 -3.3350068e-07],[1. 1. 1.],6.1404757,22.437437902353235,[-4.0954294  4.192943  -8.383584  10.055559  -6.0191326  3.7142878],[0. 0. 0.],14943,Violin,Triangle,[38.78902599  0.29943515  2.61941563],"[[ 0.36285276  0.93088911 -0.0422297 ]
 [ 0.86764989 -0.32097852  0.37967942]
 [-0.33988461  0.17440832  0.92415377]]",[38.78902521  2.61941563  0.29943514],"[[ 0.03523107 -0.99915404 -0.02121262]
 [-0.34198121  0.00789126 -0.93967366]
 [-0.93904613 -0.04036003  0.34141389]]"
2435,../normshapes\Violin\D00570.obj,../shapes\Violin\D00570.obj,2297,[ 1.23442307e-09 -6.20434875e-09  4.97755324e-09],[4.18296402e-08 1.06857605e-07 9.83982673e-08],[1. 1. 1.],0.83948416,4.509448167186715,[-2.5956893   0.75064147 -0.78805417  0.9343027  -2.109293    0.37479258],[0. 0. 0.],11481,Violin,Triangle,[0.84678928 0.00400485 0.20315224],"[[-0.80416213  0.55408883  0.21519486]
 [ 0.39398402  0.22577203  0.89095655]
 [-0.44508409 -0.80125686  0.39985946]]",[0.84678928 0.20315224 0.00400485],"[[ 0.50482185  0.84980391  0.15161865]
 [ 0.52401538 -0.16210811 -0.83613925]
 [ 0.68597579 -0.50155187  0.52714603]]"
2436,../normshapes\Violin\D00598.obj,../shapes\Violin\D00598.obj,6831,[-1.17299009e-04 -6.57291289e-06 -5.30572739e-07],[9.944326e-04 2.400171e-06 1.639041e-04],[1. 1. 1.],15438.838,54702.865495079684,[-38660.19    13930.191   -8567.612    4949.8813  -3974.1572   2654.001 ],[0. 0. 0.],43521,Violin,Triangle,[3.29955600e+08 9.64118239e+05 3.92419036e+06],"[[-0.99740324 -0.0643227  -0.03239391]
 [-0.04082312  0.13438971  0.99008731]
 [ 0.05933168 -0.98883871  0.13666659]]",[3.29955593e+08 9.64118238e+05 3.92419032e+06],"[[ 0.99878425 -0.04730491  0.0138661 ]
 [-0.01058759  0.06886563  0.99756976]
 [ 0.04814484  0.99650377 -0.06828106]]"
2437,../normshapes\Violin\D00602.obj,../shapes\Violin\D00602.obj,3627,[-1.62825380e-10  1.88966298e-10  9.94998739e-10],[-5.0184088e-09 -1.3270127e-09  1.9720312e-08],[1. 1. 1.],0.17901324,0.7874228320827323,[-0.10131308  0.10689855 -0.0573348   0.09164142 -0.3389238   0.4057162 ],[0. 0. 0.],22923,Violin,Triangle,[0.03587426 0.00288542 0.00039057],"[[ 0.02778727 -0.99948854  0.01582801]
 [-0.05965308  0.01414788  0.9981189 ]
 [ 0.99783234  0.02867918  0.05922944]]",[0.03587426 0.00039057 0.00288542],"[[ 0.05148885  0.99798263 -0.0371425 ]
 [ 0.00666749 -0.03753453 -0.99927309]
 [ 0.99865131 -0.05120378  0.00858665]]"
2438,../normshapes\Violin\D00620.obj,../shapes\Violin\D00620.obj,771,[-1.38309254e-09  5.54407209e-10 -1.02361210e-10],[-1.42440415e-08  2.60673683e-09  5.87059346e-10],[1. 1. 1.],0.24655575,0.8835369512104702,[-0.258211    0.5635852  -0.1576015   0.1601018  -0.04883823  0.0171405 ],[0. 0. 0.],4653,Violin,Triangle,[0.07286694 0.00013346 0.00221613],"[[ 9.99947795e-01 -1.02179674e-02  2.31170947e-05]
 [-1.22411089e-04 -9.71706912e-03  9.99952781e-01]
 [ 1.02172603e-02  9.99900581e-01  9.71781264e-03]]",[0.07286694 0.00221613 0.00013346],"[[ 0.05016085  0.99873914  0.00200331]
 [ 0.99866638 -0.05013244 -0.01233716]
 [ 0.01222118 -0.00261948  0.99992189]]"
2439,../normshapes\Violin\D00675.obj,../shapes\Violin\D00675.obj,4149,[-1.38669335e-10  4.82892803e-10  8.18255877e-11],[ 6.2097150e-09 -2.1707066e-08  3.8572781e-09],[1. 1. 1.],0.19095586,0.6294063667515515,[-0.07804145  0.08375195 -0.2679031   0.29128128 -0.14271496  0.09663438],[0. 0. 0.],25794,Violin,Triangle,[0.0402788  0.00014069 0.00106934],"[[ 0.26123094 -0.96527096  0.00322178]
 [-0.91994272 -0.24795016  0.30368753]
 [ 0.29234191  0.08229643  0.95276624]]",[0.0402788  0.00106934 0.00014069],"[[ 0.03099213  0.99931175 -0.0203844 ]
 [ 0.28002184 -0.02825834 -0.95957763]
 [ 0.95949323 -0.02403128  0.2807049 ]]"
2440,../normshapes\Violin\D00701.obj,../shapes\Violin\D00701.obj,2198,[-7.03788351e-10 -1.23314613e-09 -1.32337686e-10],[-1.1728393e-07  1.7312939e-08 -2.0653710e-08],[1. 1. 1.],0.8743916,2.9555051616291617,[-1.3566908   1.4238465  -0.4680421   0.5145296  -0.08243191  0.11295705],[0. 0. 0.],13341,Violin,Triangle,[0.80562802 0.00180721 0.04088769],"[[-9.99999323e-01 -1.16394465e-03  3.53582270e-06]
 [-4.84871040e-06  1.12796314e-03 -9.99999364e-01]
 [-1.16393992e-03  9.99998686e-01  1.12796802e-03]]",[0.805628   0.04088769 0.00180721],"[[ 0.03139303 -0.99950256  0.003018  ]
 [-0.99949837 -0.03137998  0.00427877]
 [ 0.00418194  0.00315081  0.99998629]]"
2441,../normshapes\Violin\D00704.obj,../shapes\Violin\D00704.obj,799,[ 2.21655356e-09 -9.76594836e-10 -1.19228267e-09],[-2.5083931e-08  7.7396517e-10 -1.0676989e-09],[1. 1. 1.],0.20764707,0.7619503670345601,[-0.3172426   0.37989265 -0.13129936  0.09193265 -0.11843627  0.09307812],[0. 0. 0.],4173,Violin,Triangle,[0.04950095 0.00054975 0.00237075],"[[-0.96193813 -0.26314751 -0.07367785]
 [-0.08474726  0.0309494   0.9959217 ]
 [ 0.25979403 -0.96425905  0.05207244]]",[0.04950094 0.00237075 0.00054975],"[[ 0.94530813 -0.32287154  0.04633035]
 [-0.24287639 -0.79156182 -0.56075033]
 [-0.21772366 -0.5188293   0.82668771]]"
2442,../normshapes\Violin\D00743.obj,../shapes\Violin\D00743.obj,466,[1.42386431e-08 7.71139089e-09 7.03488297e-08],[9.741394e-07 8.761627e-08 6.702325e-08],[1. 1. 1.],19.651497,63.03604207749163,[-34.96095    25.677517   -7.8870506   7.7918606  -4.5313644   2.5883825],[0. 0. 0.],3018,Violin,Triangle,[441.68956708   7.36969244  14.37457401],"[[ 9.99767028e-01  2.15839324e-02 -1.53449426e-04]
 [ 3.09158436e-04 -2.14280043e-02 -9.99770346e-01]
 [ 2.15822637e-02 -9.99537380e-01  2.14296850e-02]]",[441.68957249  14.3745736    7.36969253],"[[ 0.00712069 -0.99994883 -0.00718593]
 [-0.99987096 -0.00722325  0.01434849]
 [ 0.01439967 -0.00708283  0.99987123]]"
2443,../normshapes\Violin\D00891.obj,../shapes\Violin\D00891.obj,1959,[ 3.98787192e-07 -1.87255219e-08  2.22968917e-09],[-2.1225217e-07  3.2412879e-07  6.5744621e-07],[1. 1. 1.],23.427235,79.31659301827898,[-31.276028   43.30126   -12.367715   13.505546   -4.9191513   2.8219573],[0. 0. 0.],12369,Violin,Triangle,[619.97165218   2.81494823  28.06447856],"[[ 9.99998837e-01  1.52459319e-03  2.88028188e-05]
 [ 2.64860518e-05  1.51959525e-03 -9.99998845e-01]
 [ 1.52463520e-03 -9.99997683e-01 -1.51955310e-03]]",[619.9716199   28.06447852   2.81494837],"[[ 0.00347509  0.99981551 -0.01889117]
 [ 0.99984315 -0.00314586  0.0174292 ]
 [-0.01736655  0.01894877  0.99966962]]"
2444,../normshapes\Violin\D00898.obj,../shapes\Violin\D00898.obj,7672,[-2.57719881e-10  1.36769225e-09  7.15265659e-10],[-1.3498836e-09  6.8053559e-08 -3.4910030e-09],[1. 1. 1.],0.15819123,0.6293716280647912,[-0.05755917  0.05532476 -0.25098786  0.3329155  -0.09232293  0.11364482],[0. 0. 0.],41214,Violin,Triangle,[0.0292072  0.00037267 0.00228426],"[[ 0.06112058  0.99811479 -0.00558   ]
 [ 0.99596234 -0.0606186   0.06621482]
 [-0.06575174  0.00960456  0.99778979]]",[0.0292072  0.00228426 0.00037267],"[[ 3.88816646e-04  9.99986523e-01 -5.17710818e-03]
 [-6.62873450e-02  5.19149519e-03  9.97787070e-01]
 [-9.97800499e-01  4.47794652e-05 -6.62884702e-02]]"
2445,../normshapes\Violin\D00993.obj,../shapes\Violin\D00993.obj,7350,[-2.68013611e-10  4.79647955e-10  5.57145813e-10],[ 7.3867183e-09 -1.9458686e-07 -3.2202220e-08],[1. 1. 1.],0.325012,1.6005156117712287,[-0.16042598  0.16751546 -0.7365986   0.7617654  -0.2593773   0.19779888],[0. 0. 0.],46929,Violin,Triangle,[0.12372987 0.00374728 0.01053829],"[[ 0.09473007 -0.99550011  0.00239713]
 [-0.99121454 -0.09409845  0.09294739]
 [ 0.09230357  0.01118098  0.99566814]]",[0.12372986 0.01053829 0.00374728],"[[ 2.14210065e-04  9.99997528e-01  2.21316471e-03]
 [ 9.25265784e-02  2.18385068e-03 -9.95707820e-01]
 [ 9.95710192e-01 -4.18067194e-04  9.25258819e-02]]"
