,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors
2241,2241,../shapes\Tool\D01044.obj,5201,[-1.35737462e-04 -2.09304246e-04 -4.68074364e-05],[-1.357604e-04 -2.092975e-04 -4.677750e-05],[1. 1. 1.],0.5125699,2.181965723620828,[-0.603615  0.66807  -0.079919  0.080117 -0.91933   0.846507],[0. 0. 0.],10398,Tool,Triangle,[0.11873535 0.20397588 0.00325194],"[[-0.99429899 -0.10662091 -0.00122358]
 [ 0.00103819  0.00179427 -0.99999785]
 [-0.10662288  0.99429813  0.00167334]]"
2242,2242,../shapes\Tool\D01069.obj,6198,[-7.17292829e-05 -1.55239973e-04 -3.55957433e-05],[-7.1817958e-05 -1.5524462e-04 -3.6087938e-05],[1. 1. 1.],0.50558877,2.0566916033416964,[-0.578796  0.685155 -0.078379  0.081482 -0.824175  0.7904  ],[0. 0. 0.],12392,Tool,Triangle,[0.00315084 0.14135402 0.17375236],"[[-0.00453945 -0.99985077 -0.01666825]
 [-0.99998816  0.00450954  0.00183123]
 [ 0.00175579 -0.01667637  0.9998594 ]]"
2243,2243,../shapes\Tool\D01084.obj,4491,[-2.78686075e-04 -2.54634266e-04 -5.97723347e-05],[-2.7890818e-04 -2.5463974e-04 -5.9679169e-05],[1. 1. 1.],0.49489447,2.1966983374634843,[-0.690559  0.51102  -0.079647  0.08501  -0.975233  0.856318],[0. 0. 0.],8978,Tool,Triangle,[0.20432139 0.09182557 0.00323632],"[[ 0.25816258 -0.96609638 -0.0031413 ]
 [-0.00729163  0.00130296 -0.99997257]
 [-0.96607397 -0.2581784   0.00670804]]"
2244,2244,../shapes\Tool\D01086.obj,3804,[-3.49217121e-04 -2.90408281e-04 -6.67542547e-05],[-3.4902108e-04 -2.9040835e-04 -6.6746768e-05],[1. 1. 1.],0.49438798,2.1688361481674976,[-0.6061    0.587498 -0.081305  0.08305  -0.962181  0.841194],[0. 0. 0.],7604,Tool,Triangle,[0.26438727 0.03676112 0.0030209 ],"[[ 0.40127315 -0.9156924  -0.02207464]
 [-0.00207658  0.02319052 -0.99972891]
 [-0.91595608 -0.40121021 -0.00740423]]"
2245,2245,../shapes\Tool\D01111.obj,4284,[-3.23329160e-04 -2.49041291e-04 -8.55740395e-05],[-3.2326733e-04 -2.4903804e-04 -8.5422165e-05],[1. 1. 1.],0.49556673,2.2292465155766275,[-0.75344   0.959852 -0.076081  0.075916 -0.735844  0.682277],[0. 0. 0.],8564,Tool,Triangle,[0.23382613 0.07271351 0.0028874 ],"[[ 0.97398106 -0.22660639 -0.00323086]
 [-0.00410946 -0.00340558 -0.99998576]
 [-0.22659216 -0.97398046  0.0042482 ]]"
2246,2246,../shapes\Tool\D01113.obj,4407,[-3.14021706e-04 -2.46213756e-04 -9.53063269e-05],[-3.1404267e-04 -2.4621625e-04 -9.5317890e-05],[1. 1. 1.],0.49538654,2.2225894910921977,[-0.768425  0.968271 -0.075499  0.0791   -0.698498  0.679867],[0. 0. 0.],8810,Tool,Triangle,[0.24798308 0.0589766  0.00279634],"[[ 9.61252182e-01 -2.75669319e-01  8.18072484e-04]
 [-1.74285694e-03 -9.04475998e-03 -9.99957576e-01]
 [-2.75665023e-01 -9.61209977e-01  9.17474745e-03]]"
2247,2247,../shapes\Tool\D01127.obj,6104,[-1.03911159e-04 -1.64391796e-04 -3.83948210e-05],[-1.03883045e-04 -1.64399986e-04 -3.80465899e-05],[1. 1. 1.],0.5274964,2.206762626386622,[-0.771048  0.724927 -0.078774  0.082087 -0.878836  0.73547 ],[0. 0. 0.],12204,Tool,Triangle,[0.17912924 0.1614049  0.00321079],"[[ 9.89568556e-01 -1.44059182e-01  1.01228033e-03]
 [-4.23362010e-04  4.11862617e-03  9.99991429e-01]
 [ 1.44062117e-01  9.89560503e-01 -4.01467377e-03]]"
2248,2248,../shapes\Tool\D01131.obj,4487,[-2.94208780e-04 -2.55351279e-04 -6.05677900e-05],[-2.9395733e-04 -2.5535232e-04 -6.0601251e-05],[1. 1. 1.],0.4910101,2.194844211112363,[-0.675742  0.51606  -0.079542  0.08539  -0.969787  0.8659  ],[0. 0. 0.],8970,Tool,Triangle,[0.21369005 0.07824399 0.00325292],"[[ 0.29478928 -0.9555554  -0.00362769]
 [-0.00767298  0.00142919 -0.99996954]
 [-0.95553148 -0.29480813  0.00691065]]"
2249,2249,../shapes\Tool\D01140.obj,3906,[-2.95496721e-04 -2.95993612e-04 -7.05612417e-05],[-2.955548e-04 -2.959938e-04 -7.053463e-05],[1. 1. 1.],0.49431232,2.187332560740056,[-0.707768  0.504725 -0.080493  0.083869 -0.975258  0.837825],[0. 0. 0.],7808,Tool,Triangle,[0.18616653 0.10795608 0.00318207],"[[ 0.22222975 -0.97496365 -0.00773419]
 [-0.0079855   0.00611221 -0.99994944]
 [-0.97496162 -0.22228028  0.00642725]]"
2250,2250,../shapes\Tool\D01142.obj,5110,[-2.78410418e-04 -1.92990925e-04 -5.55339389e-05],[-2.7842296e-04 -1.9298949e-04 -5.5597404e-05],[1. 1. 1.],0.5156766,2.196316674639152,[-0.770495  0.84498  -0.077523  0.082044 -0.816737  0.66265 ],[0. 0. 0.],10216,Tool,Triangle,[0.20567682 0.12089826 0.00302327],"[[ 0.99848731 -0.05457847 -0.00665436]
 [-0.0069423  -0.00508783 -0.99996296]
 [-0.05454259 -0.99849652  0.00545903]]"
2251,2251,../shapes\Tool\D01148.obj,4478,[-2.49673705e-04 -2.55783020e-04 -5.64215300e-05],[-2.4986110e-04 -2.5578518e-04 -5.7302903e-05],[1. 1. 1.],0.5034553,2.2379960499523976,[-0.593188  0.623641 -0.08099   0.087471 -0.986873  0.883842],[0. 0. 0.],8952,Tool,Triangle,[0.25142584 0.05967042 0.00332704],"[[ 2.91208020e-01 -9.56517106e-01 -1.65201337e-02]
 [-6.48603481e-04  1.70711472e-02 -9.99854067e-01]
 [-9.56659536e-01 -2.91176238e-01 -4.35085466e-03]]"
2252,2252,../shapes\Tool\D01152.obj,3942,[-0.00019305 -0.00026833 -0.00055185],[-0.00019302 -0.00026834 -0.00055193],[1. 1. 1.],0.46197382,2.202504733920476,[-0.755574  0.790339 -0.063137  0.076423 -0.961139  0.601456],[0. 0. 0.],7880,Tool,Triangle,[0.18557037 0.08004118 0.00224927],"[[ 9.49237303e-01 -3.14560196e-01  6.52166380e-04]
 [-2.44470180e-03 -9.45045650e-03 -9.99952355e-01]
 [-3.14551372e-01 -9.49190482e-01  9.73973172e-03]]"
2253,2253,../shapes\Tool\D01154.obj,5202,[-1.71680527e-04 -2.14746529e-04 -5.01823505e-05],[-1.7171021e-04 -2.1474608e-04 -4.9476988e-05],[1. 1. 1.],0.5304786,2.244333112670542,[-0.766474  0.626326 -0.079161  0.079515 -0.934075  0.818626],[0. 0. 0.],10400,Tool,Triangle,[0.15553775 0.18678136 0.00326077],"[[-9.99961031e-01 -8.78069807e-03  9.14056823e-04]
 [ 9.21833917e-04 -8.81696987e-04  9.99999186e-01]
 [ 8.77988500e-03 -9.99961060e-01 -8.89756974e-04]]"
2254,2254,../shapes\Tool\D01156.obj,5508,[-2.53216558e-04 -1.85776836e-04 -6.23239475e-05],[-2.5318554e-04 -1.8579132e-04 -6.2561776e-05],[1. 1. 1.],0.50494736,2.207904404577909,[-0.760613  0.911473 -0.079584  0.084707 -0.762512  0.669961],[0. 0. 0.],11012,Tool,Triangle,[0.2205499  0.09579452 0.00327064],"[[ 9.87527958e-01 -1.57442166e-01  7.04481019e-04]
 [-8.41809402e-04 -9.75442358e-03 -9.99952070e-01]
 [-1.57441491e-01 -9.87480033e-01  9.76530230e-03]]"
2255,2255,../shapes\Tool\D01159.obj,4478,[-2.10334242e-04 -2.60499078e-04 -5.87591336e-05],[-2.1036084e-04 -2.6049727e-04 -5.8626145e-05],[1. 1. 1.],0.5126592,2.2739136271163183,[-0.604776  0.672128 -0.083685  0.088202 -0.965804  0.90787 ],[0. 0. 0.],8952,Tool,Triangle,[0.22728685 0.09458889 0.00335691],"[[ 1.89378709e-01 -9.81846431e-01 -1.06437878e-02]
 [-2.18519898e-03  1.04184873e-02 -9.99943338e-01]
 [-9.81901690e-01 -1.89391237e-01  1.72490150e-04]]"
2256,2256,../shapes\Tool\D01165.obj,4457,[-0.00017398 -0.00021766 -0.00025014],[-0.00017404 -0.00021766 -0.0002502 ],[1. 1. 1.],0.47363752,2.1580135261644107,[-0.75925   0.814122 -0.065043  0.078307 -0.876383  0.593642],[0. 0. 0.],8910,Tool,Triangle,[0.20855355 0.06532547 0.00238962],"[[ 0.95226825 -0.30524542 -0.00322592]
 [-0.00504343 -0.00516589 -0.99997394]
 [-0.3052208  -0.9522597   0.0064588 ]]"
2257,2257,../shapes\Tool\D01176.obj,4298,[-0.00033406 -0.0002576  -0.00010646],[-0.00033381 -0.0002576  -0.00010655],[1. 1. 1.],0.50119567,2.254398825565505,[-0.791892  0.986672 -0.077249  0.082488 -0.672792  0.703256],[0. 0. 0.],8592,Tool,Triangle,[0.27569139 0.03742081 0.00309782],"[[ 9.19002732e-01  3.94201319e-01 -6.26883603e-03]
 [-2.48534778e-04  1.64798755e-02  9.99864167e-01]
 [-3.94251083e-01  9.18876343e-01 -1.52430233e-02]]"
2258,2258,../shapes\Tool\m1099.obj,302,[0.20493202 0.54880229 0.05045372],[0.20493193 0.54880214 0.0504537 ],[1. 1. 1.],0.34034103,1.0175159590665923,[0.025    0.384703 0.025    0.975    0.025    0.083757],[0. 0. 0.],600,Tool,Triangle,[0.10856105 0.01263449 0.00017103],"[[ 1.04391565e-03 -9.99995494e-01  2.81470352e-03]
 [-9.99831360e-01 -9.92129191e-04  1.83375907e-02]
 [ 1.83347155e-02  2.83337175e-03  9.99827890e-01]]"
2259,2259,../shapes\Tool\m1100.obj,232,[0.12952637 0.50800267 0.17575778],[0.12952642 0.50800234 0.17575788],[1. 1. 1.],0.29693648,0.9896193341954568,[0.025    0.239158 0.025    0.975    0.025    0.201019],[0. 0. 0.],452,Tool,Triangle,[0.10458175 0.00235211 0.00054628],"[[ 1.66577527e-04  9.99994395e-01  3.34388972e-03]
 [ 9.99996483e-01 -1.57724936e-04 -2.64748237e-03]
 [ 2.64694011e-03 -3.34431897e-03  9.99990905e-01]]"
2260,2260,../shapes\Tool\m1101.obj,135,[0.1267107  0.77613237 0.0427919 ],[0.12671068 0.7761324  0.04279191],[1. 1. 1.],0.2035327,0.972052424170862,[0.025    0.228782 0.025    0.975    0.025    0.054304],[0. 0. 0.],262,Tool,Triangle,[8.50609056e-02 2.37902624e-03 5.28513263e-05],"[[ 0.00284102  0.99961172  0.02771874]
 [ 0.99997439 -0.00265777 -0.00664554]
 [ 0.00656929 -0.02773691  0.99959367]]"
2261,2261,../shapes\Tool\m1102.obj,24,[0.11303358 0.3840998  0.03845862],[0.11303359 0.38409972 0.03845863],[1. 1. 1.],0.30138236,0.9666966826244044,[0.025    0.201067 0.025    0.975    0.025    0.056667],[0. 0. 0.],52,Tool,Triangle,[2.25393247e-03 1.26603845e-01 8.96278423e-05],"[[ 1.00000000e+00  1.46012406e-07  1.76413729e-07]
 [ 1.45683698e-07 -9.99998267e-01  1.86184490e-03]
 [-1.76685276e-07  1.86184490e-03  9.99998267e-01]]"
2262,2262,../shapes\Tool\m1103.obj,199,[0.11179762 0.65529301 0.04952207],[0.1117976  0.6552927  0.04952207],[1. 1. 1.],0.30706158,0.9668363568061936,[0.025    0.198528 0.025    0.975    0.025    0.071481],[0. 0. 0.],330,Tool,Triangle,[0.00252894 0.1037234  0.00023589],"[[ 9.99999995e-01 -1.00111757e-04  1.80801772e-05]
 [-1.00217847e-04 -9.99982196e-01  5.96629278e-03]
 [-1.74825592e-05  5.96629456e-03  9.99982201e-01]]"
2263,2263,../shapes\Tool\m1104.obj,362,[0.15923294 0.62847945 0.04646503],[0.15923297 0.62847966 0.04646505],[1. 1. 1.],0.32976642,0.98457797745847,[0.025    0.278994 0.025    0.975    0.025    0.073793],[0. 0. 0.],708,Tool,Triangle,[0.11316485 0.0022798  0.00012293],"[[ 0.00971367  0.99993545  0.00589341]
 [ 0.99989583 -0.00977586  0.01061847]
 [-0.0106754  -0.00578965  0.99992626]]"
2264,2264,../shapes\Tool\m1105.obj,1550,[0.52311483 0.17864645 0.06255203],[0.5231147  0.17864646 0.06255219],[1. 1. 1.],0.3197727,0.9865568678156552,[0.025    0.975    0.025    0.280984 0.025    0.097571],[0. 0. 0.],3092,Tool,Triangle,[0.11145136 0.00170947 0.00024375],"[[ 0.99784846 -0.0655343   0.00192615]
 [-0.06552378 -0.997838   -0.00509548]
 [-0.00225591 -0.00495831  0.99998516]]"
2265,2265,../shapes\Tool\m1106.obj,1902,[0.41274131 0.15979312 0.05357305],[0.41274104 0.15979339 0.05357284],[1. 1. 1.],0.2689717,0.9895767009604914,[0.025    0.975    0.025    0.296053 0.025    0.082378],[0. 0. 0.],4076,Tool,Triangle,[0.09399493 0.00296703 0.00014124],"[[ 9.99339354e-01  3.63435070e-02  7.13733556e-05]
 [ 3.63431589e-02 -9.99335349e-01  2.83446834e-03]
 [-1.74340437e-04  2.83000183e-03  9.99995980e-01]]"
2266,2266,../shapes\Tool\m1107.obj,1116,[0.34075534 0.15206124 0.05508728],[0.34075573 0.15206145 0.05508729],[1. 1. 1.],0.25029638,0.9931091200043752,[0.025    0.975    0.025    0.304248 0.025    0.101067],[0. 0. 0.],2199,Tool,Triangle,[0.0859325  0.00321063 0.00027536],"[[ 9.99198604e-01 -4.00260312e-02  2.59948470e-04]
 [-4.00110068e-02 -9.98964265e-01 -2.16683509e-02]
 [-1.12697732e-03 -2.16405852e-02  9.99765180e-01]]"
2267,2267,../shapes\Tool\m1108.obj,2186,[0.50174924 0.24299418 0.06768897],[0.50174934 0.24299438 0.06768868],[1. 1. 1.],0.31841612,1.079769091143873,[0.025    0.975    0.025    0.532729 0.025    0.099916],[0. 0. 0.],3756,Tool,Triangle,[0.1053881  0.00292864 0.00015639],"[[ 0.92967824 -0.36800215 -0.01651612]
 [-0.36813883 -0.92975101 -0.00607203]
 [ 0.01312136 -0.01172526  0.99984516]]"
2268,2268,../shapes\Tool\m1109.obj,1490,[0.23537984 0.66102375 0.09100551],[0.2353798  0.66102374 0.09100546],[1. 1. 1.],0.29395637,1.1113691251595303,[0.025    0.5864   0.025    0.975    0.025    0.157179],[0. 0. 0.],2891,Tool,Triangle,[0.09626292 0.01103009 0.00139434],"[[ 1.64135502e-01 -9.86404373e-01 -8.12099933e-03]
 [-9.86437519e-01 -1.64123661e-01 -2.10827416e-03]
 [-7.46762713e-04 -8.35690107e-03  9.99964802e-01]]"
2269,2269,../shapes\Tool\m1110.obj,850,[0.08604065 0.74673985 0.23885711],[0.08604072 0.7467403  0.23885743],[1. 1. 1.],0.24893098,1.025972771970098,[0.025    0.146727 0.025    0.975    0.025    0.392835],[0. 0. 0.],1687,Tool,Triangle,[0.0010827  0.00625146 0.0791219 ],"[[ 9.99969382e-01 -7.82511096e-03 -4.19425260e-05]
 [ 5.41093008e-04  7.44912670e-02 -9.97221519e-01]
 [-7.80649339e-03 -9.97190964e-01 -7.44932204e-02]]"
2270,2270,../shapes\Tool\m1111.obj,523,[0.17452267 0.54356264 0.08867525],[0.17452273 0.5435624  0.08867529],[1. 1. 1.],0.36211616,1.0517152300602368,[0.025    0.455275 0.025    0.975    0.025    0.160898],[0. 0. 0.],1038,Tool,Triangle,[0.14343911 0.00754764 0.00100604],"[[ 0.04028551 -0.99909426 -0.01370183]
 [-0.99918114 -0.04022987 -0.00431273]
 [-0.0037576  -0.01386435  0.99989682]]"
2271,2271,../shapes\Tool\m1112.obj,316,[0.22646808 0.66820132 0.07191348],[0.226468   0.66820145 0.0719135 ],[1. 1. 1.],0.29449844,1.0376198633320577,[0.025    0.431724 0.025    0.975    0.025    0.118437],[0. 0. 0.],621,Tool,Triangle,[0.09906482 0.00817605 0.00052923],"[[ 4.35918116e-02  9.99048258e-01  1.52717622e-03]
 [ 9.99048978e-01 -4.35931875e-02  8.79526313e-04]
 [-9.45263710e-04 -1.48738370e-03  9.99998447e-01]]"
2272,2272,../shapes\Tool\m1113.obj,2042,[0.08652089 0.07438779 0.31751126],[0.08652094 0.07438774 0.31751105],[1. 1. 1.],0.10094926,0.9615671920183744,[0.025    0.134803 0.025    0.125273 0.025    0.975   ],[0. 0. 0.],4076,Tool,Triangle,[0.02214687 0.00060652 0.00070494],"[[-0.03111085 -0.77277764 -0.63391391]
 [-0.00206764  0.63426931 -0.77310942]
 [-0.9995138   0.02274138  0.02133048]]"
2273,2273,../shapes\Tool\m1114.obj,1344,[0.07198529 0.27880894 0.07195978],[0.07198568 0.27880862 0.07196005],[1. 1. 1.],0.15408602,0.9592538531261912,[0.025    0.118989 0.025    0.975    0.025    0.118989],[0. 0. 0.],2292,Tool,Triangle,[0.04103744 0.00053858 0.00053705],"[[-1.52314659e-04  9.99999696e-01 -7.64619170e-04]
 [ 9.99999967e-01  1.52155349e-04 -2.08405058e-04]
 [ 2.08288654e-04  7.64650887e-04  9.99999686e-01]]"
2274,2274,../shapes\Tool\m1115.obj,1327,[0.07922529 0.27595629 0.07918454],[0.07922506 0.2759562  0.07918457],[1. 1. 1.],0.14850171,0.9623010599521392,[0.025    0.133451 0.025    0.975    0.025    0.133451],[0. 0. 0.],2266,Tool,Triangle,[0.0305102  0.00073379 0.00072767],"[[-4.49540164e-06  9.99999999e-01  4.44216623e-05]
 [ 9.99999946e-01  4.51000631e-06 -3.28779105e-04]
 [ 3.28779305e-04 -4.44201819e-05  9.99999945e-01]]"
2275,2275,../shapes\Tool\m1116.obj,1155,[0.0730118  0.68854599 0.06658199],[0.07301167 0.6885471  0.06658202],[1. 1. 1.],0.29153582,0.9584560031029205,[0.025    0.121029 0.025    0.975    0.025    0.108164],[0. 0. 0.],2234,Tool,Triangle,[0.09335312 0.00023949 0.00024005],"[[ 1.97169151e-05 -9.97057987e-01 -7.66509696e-02]
 [ 1.00000000e+00  1.97330634e-05  5.46720409e-07]
 [-9.67446492e-07  7.66509696e-02 -9.97057987e-01]]"
2276,2276,../shapes\Tool\m1117.obj,1720,[0.15279961 0.07157015 0.25598951],[0.15279977 0.07157014 0.25598937],[1. 1. 1.],0.18708277,0.9853390067568226,[0.025    0.270945 0.025    0.113904 0.025    0.975   ],[0. 0. 0.],3424,Tool,Triangle,[0.05255634 0.00145176 0.00013458],"[[ 0.0158374   0.99971198 -0.01803166]
 [-0.00515803  0.01811537  0.9998226 ]
 [-0.99986128  0.01574159 -0.00544345]]"
2277,2277,../shapes\Tool\m587.obj,4129,[0.34864502 0.47404428 0.37748305],[0.34864482 0.47404367 0.37748328],[1. 1. 1.],0.22081874,1.3915549001716276,[0.025    0.743971 0.025    0.975    0.025    0.744031],[0. 0. 0.],8230,Tool,Triangle,[0.04687464 0.0089247  0.00514622],"[[ 0.47564452 -0.87887534  0.03661172]
 [-0.87959073 -0.47563664  0.00948312]
 [-0.00907939  0.03671393  0.99928457]]"
2278,2278,../shapes\Tool\m588.obj,3353,[0.44683585 0.48157526 0.381618  ],[0.44683546 0.48157603 0.38162103],[1. 1. 1.],0.26991487,1.3796334293796937,[0.025    0.739038 0.025    0.975    0.025    0.725741],[0. 0. 0.],6594,Tool,Triangle,[0.06677464 0.01766257 0.00541593],"[[ 5.23483240e-01 -8.51972933e-01  1.03643301e-02]
 [-8.52023127e-01 -5.23503412e-01  8.76965793e-04]
 [-4.67861105e-03  9.28972583e-03  9.99945904e-01]]"
2279,2279,../shapes\Tool\m589.obj,2354,[0.24411378 0.50810978 0.43727213],[0.24411407 0.5081094  0.43727288],[1. 1. 1.],0.28669375,1.2263367860652026,[0.025    0.478463 0.025    0.975    0.025    0.654105],[0. 0. 0.],4046,Tool,Triangle,[0.08294952 0.00825212 0.01164487],"[[ 0.06526493  0.98944579  0.12937358]
 [ 0.93795174 -0.01657931 -0.34636927]
 [ 0.34056869 -0.14395194  0.92913444]]"
2280,2280,../shapes\Tool\m590.obj,4461,[0.23905959 0.40334836 0.1846936 ],[0.2390597  0.40334672 0.1846932 ],[1. 1. 1.],0.23125467,1.0883970880170588,[0.025    0.453444 0.025    0.975    0.025    0.338917],[0. 0. 0.],8017,Tool,Triangle,[0.06108032 0.00738503 0.0030062 ],"[[ 0.26124158 -0.96396085  0.05032204]
 [-0.96523516 -0.26134037  0.00472315]
 [-0.00859825  0.04980649  0.99872188]]"
2281,2281,../shapes\Tool\m591.obj,3185,[0.36437549 0.54684425 0.35807083],[0.36437598 0.54684454 0.35807118],[1. 1. 1.],0.22741178,1.2079165365835638,[0.025    0.538759 0.025    0.975    0.025    0.565938],[0. 0. 0.],6381,Tool,Triangle,[0.06056039 0.00529228 0.00216838],"[[ 0.30731879  0.94262747  0.13041707]
 [ 0.89325956 -0.23850272 -0.38105618]
 [ 0.3280892  -0.23360202  0.91530737]]"
2282,2282,../shapes\Train\D01008.obj,4469,[-71.87297801  22.67933132   3.08856495],[-71.8731     22.679361    3.0885556],[1. 1. 1.],2.5473046,10.308689284156229,[-74.6464  -68.8803   18.6005   26.3091    1.18313   4.87077],[0. 0. 0.],25020,Train,Triangle,[5.72726455 0.53723028 1.11021501],"[[ 5.02983868e-01 -8.63946605e-01  2.45660905e-02]
 [-8.62916768e-01 -5.03583423e-01 -4.21709382e-02]
 [-4.88045148e-02 -1.28101995e-05  9.98808350e-01]]"
2283,2283,../shapes\Train\D01014.obj,4274,[-4.46024262  1.78168328  2.7539792 ],[-4.460241   1.7816778  2.7539754],[1. 1. 1.],11.088299,46.00609692949477,[-27.2865   18.2245    0.        3.55605   0.        5.71526],[0. 0. 0.],33993,Train,Triangle,[155.73728262   2.89531172   1.02156456],"[[ 9.99988279e-01 -4.78357529e-03 -7.47745698e-04]
 [-7.76874192e-04 -6.09031536e-03 -9.99981152e-01]
 [-4.77893113e-03 -9.99970012e-01  6.09396021e-03]]"
2284,2284,../shapes\Train\D01016.obj,7754,[1.6027713  7.1049834  2.31822302],[1.6027222 7.10499   2.3182116],[1. 1. 1.],5.1727104,46.088450313248806,"[-6.3499999e-03  3.2448499e+00 -3.5078740e+00  4.2212128e+01
 -1.0160000e-01  4.7208929e+00]",[0. 0. 0.],32214,Train,Triangle,[ 1.56625193  1.07185551 30.32229058],"[[ 9.95418122e-01  9.56168084e-02 -4.33592921e-04]
 [-1.31221140e-03  9.12626694e-03 -9.99957494e-01]
 [ 9.56087870e-02 -9.95376380e-01 -9.20992097e-03]]"
2285,2285,../shapes\Train\D01027.obj,4906,[2.23015837 1.37074436 1.18459685],[2.2301118 1.3707354 1.1845998],[1. 1. 1.],1.1738567,5.194563697224018,[ 1.494655  2.955183 -1.031196  3.5306    0.604199  2.614265],[0. 0. 0.],36708,Train,Triangle,[0.10168769 0.25593064 1.25152032],"[[-9.99843261e-01 -1.76948328e-02 -5.88880974e-04]
 [ 1.44120516e-03 -1.14495966e-01  9.93422668e-01]
 [ 1.76458725e-02 -9.93266111e-01 -1.14503521e-01]]"
2286,2286,../shapes\Train\D01031.obj,1257,[ 8.43146382 -2.50609074  1.28410846],[ 8.431457  -2.50609    1.2841107],[1. 1. 1.],4.30206,12.442523651932106,"[ 2.6339259e+00  1.4625887e+01 -3.4265361e+00 -1.5506450e+00
 -1.2406000e-02  2.7244370e+00]",[0. 0. 0.],8559,Train,Triangle,[18.46814156  1.24637266  0.36156004],"[[ 9.99981245e-01 -6.11299439e-03  3.76543172e-04]
 [-4.19686347e-04 -7.05786921e-03  9.99975005e-01]
 [ 6.11018400e-03  9.99956408e-01  7.06030237e-03]]"
2287,2287,../shapes\Train\D01035.obj,3142,[7.95786499 1.2240782  1.31871817],[7.9578495 1.2240696 1.3187166],[1. 1. 1.],5.0702147,16.061588400604794,[ 0.39     15.536743 -0.        2.447101  0.        4.75    ],[0. 0. 0.],16074,Train,Triangle,[29.5112554   0.75484869  0.57805437],"[[ 9.99998464e-01  1.71315409e-03 -3.70570718e-04]
 [ 3.68291558e-04  1.33051269e-03  9.99999047e-01]
 [-1.71364550e-03  9.99997647e-01 -1.32987971e-03]]"
2288,2288,../shapes\Train\D01047.obj,5450,[-1.5701178  10.63265246  2.35646426],[-1.5701219 10.632635   2.3564658],[1. 1. 1.],5.7537785,22.982023280434884,"[-3.77972e+00  6.30123e-01  5.14367e-01  2.22931e+01  1.71550e-02
  5.88345e+00]",[0. 0. 0.],36372,Train,Triangle,[36.00608892  2.10484376  2.70626107],"[[-7.21130934e-04 -9.99999192e-01  1.04710554e-03]
 [-9.99128453e-01  6.76801199e-04 -4.17357959e-02]
 [-4.17350534e-02  1.07628991e-03  9.99128133e-01]]"
2289,2289,../shapes\Train\D01055.obj,10979,[1.67994742 5.64478071 1.09329802],[1.679964  5.644759  1.0932912],[1. 1. 1.],2.822549,11.767376062803748,[ 0.8261    2.50185   0.884317 12.268     0.266333  2.73104 ],[0. 0. 0.],68304,Train,Triangle,[9.80578991 0.31883916 0.41746265],"[[ 0.0039732  -0.99987658  0.0151998 ]
 [-0.9990367  -0.00330467  0.04375792]
 [ 0.04370229  0.01535902  0.99892653]]"
2290,2290,../shapes\Train\D01059.obj,7243,[0.05680564 0.01652786 0.0171267 ],[0.05680551 0.01652749 0.01712661],[1. 1. 1.],0.034085825,0.142344518518654,[ 0.        0.134599 -0.        0.029667  0.        0.035566],[0. 0. 0.],42255,Train,Triangle,[1.16726934e-03 1.17247708e-04 5.61930805e-05],"[[ 0.99490057  0.10085292  0.00123851]
 [ 0.00140736 -0.02615959  0.99965679]
 [-0.10085071  0.99455737  0.02616812]]"
2291,2291,../shapes\Train\D01061.obj,6494,[-16.82672974   1.7886663    2.46525719],[-16.826797    1.7886553   2.4652884],[1. 1. 1.],4.9044833,20.10464433018917,[-26.67     -8.08178   0.        3.556     0.        6.78452],[0. 0. 0.],37149,Train,Triangle,[25.79247835  2.67181095  0.83982308],"[[ 9.99891897e-01  1.46733960e-02 -9.41107818e-04]
 [ 7.91197143e-04  1.02189549e-02  9.99947472e-01]
 [-1.46822423e-02  9.99840119e-01 -1.02062406e-02]]"
2292,2292,../shapes\Train\D01064.obj,5037,[1.80947684 2.9401535  1.28282792],[1.8094895 2.9401345 1.2828296],[1. 1. 1.],1.6378808,6.433733025071861,[0.856797 2.7568   0.505879 5.84332  0.       3.04871 ],[0. 0. 0.],29523,Train,Triangle,[0.28863863 0.56925724 2.21837858],"[[-9.99990340e-01  4.35379647e-03  6.03486402e-04]
 [ 9.06420083e-04  6.99164506e-02  9.97552439e-01]
 [-4.30094666e-03 -9.97543350e-01  6.99197216e-02]]"
