,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type
1972,../shapes\RoundTable\m938.obj,422,[0.44940398 0.45166456 0.71036018],[0.44940403 0.4516653  0.7103583 ],[1. 1. 1.],0.41743007,1.5329800153801287,[0.025    0.87475  0.025    0.876735 0.025    0.975   ],[0. 0. 0.],840,RoundTable,Triangle
1973,../shapes\Shelf\D00057.obj,9850,[-0.13041223 -0.15350438 -0.06352536],[-0.13041243 -0.15350403 -0.06352539],[1. 1. 1.],0.71853894,2.110445650328807,[-0.956341  0.730087 -0.702769  0.462335 -0.300438  0.20203 ],[0. 0. 0.],6900,Shelf,Triangle
1974,../shapes\Shelf\D00074.obj,1903,[0.01410034 0.14184119 0.0108182 ],[0.01410021 0.14184116 0.01081821],[1. 1. 1.],0.6118504,2.3733405702290162,[-0.758328  1.0382   -0.635381  0.850289 -0.284787  0.160204],[0. 0. 0.],1872,Shelf,Triangle
1975,../shapes\Shelf\D00129.obj,1207,[ 0.00207075 -0.00592385 -0.02257965],[ 0.00207071 -0.00592386 -0.02257964],[1. 1. 1.],0.55697376,2.300093925127313,[-0.760135  0.763554 -0.731221  0.923977 -0.280218  0.19845 ],[0. 0. 0.],684,Shelf,Triangle
1976,../shapes\Shelf\D00171.obj,1505,[-0.19241711  0.04473447 -0.08459743],[-0.19241725  0.04473443 -0.08459744],[1. 1. 1.],0.48891354,2.053138613154707,[-0.825938  0.917115 -0.635851  0.29728  -0.291628  0.261916],[0. 0. 0.],2716,Shelf,Triangle
1977,../shapes\Shelf\D00198.obj,2064,[-0.01098414  0.09467563  0.01919704],[-0.01098425  0.09467588  0.01919707],[1. 1. 1.],0.5213865,2.1146075724347058,[-0.799434  0.744647 -0.750856  0.64536  -0.09851   0.27292 ],[0. 0. 0.],2068,Shelf,Triangle
1978,../shapes\Shelf\D00242.obj,1874,[-0.28680804  0.07484414 -0.13160493],[-0.28680804  0.07484412 -0.13160497],[1. 1. 1.],0.48516923,2.791214584462369,[-1.17163   0.757996 -1.02622   0.902776 -0.193852  0.394703],[0. 0. 0.],3584,Shelf,Triangle
1979,../shapes\Shelf\D00337.obj,1628,[0.11521703 0.00382229 0.03035946],[0.11521687 0.00382225 0.03035947],[1. 1. 1.],0.57239914,2.6398901645518666,[-0.743081  1.12612  -1.09398   0.706929 -0.30007   0.181422],[0. 0. 0.],2806,Shelf,Triangle
1980,../shapes\Shelf\D00352.obj,129,[ 0.11334556 -0.0750329  -0.05479923],[ 0.11334556 -0.07503286 -0.05479923],[1. 1. 1.],0.74008346,2.2895530502930224,[-0.719658  1.07551  -0.832937  0.502862 -0.259647  0.225189],[0. 0. 0.],254,Shelf,Triangle
1981,../shapes\Shelf\D00468.obj,960,[ 0.16832928 -0.03940443 -0.14281978],[ 0.16832937 -0.03940445 -0.1428198 ],[1. 1. 1.],0.3859309,2.74765147469602,[-1.14697   0.728744 -1.02188   0.831612 -0.395372  0.376543],[0. 0. 0.],1684,Shelf,Triangle
1982,../shapes\Shelf\D00592.obj,74,[ 0.21153414  0.09636422 -0.06876927],[ 0.21153414  0.09636423 -0.06876927],[1. 1. 1.],0.8468439,2.8218001909069965,[-0.764685  1.21042  -0.890851  1.06315  -0.315815  0.177537],[0. 0. 0.],106,Shelf,Triangle
1983,../shapes\Shelf\D00631.obj,6295,[ 0.08543709  0.18722049 -0.04530226],[ 0.08543707  0.18722047 -0.04530231],[1. 1. 1.],0.5688384,2.431408164127662,[-0.833323  1.00919  -0.725468  0.830073 -0.126855  0.184888],[0. 0. 0.],10712,Shelf,Triangle
1984,../shapes\Shelf\D00691.obj,5210,[ 0.06480619 -0.01120783  0.01779525],[ 0.06480623 -0.01120783  0.01779526],[1. 1. 1.],0.507981,2.0083576132532066,[-0.797669  0.940277 -0.45462   0.519454 -0.143441  0.109983],[0. 0. 0.],5004,Shelf,Triangle
1985,../shapes\Shelf\D00725.obj,5831,[ 0.00113701  0.16645394 -0.03546176],[ 0.00113701  0.16645375 -0.03546184],[1. 1. 1.],0.3769371,2.5071922492431504,[-0.757576  1.09321  -0.746881  0.890021 -0.229562  0.196062],[0. 0. 0.],8126,Shelf,Triangle
1986,../shapes\Shelf\D00772.obj,202,[ 0.23580845 -0.10507147 -0.0407621 ],[ 0.23580843 -0.10507151 -0.0407621 ],[1. 1. 1.],0.6550621,2.296329694016443,[-0.571215  0.95787  -0.934896  0.745017 -0.223388  0.11265 ],[0. 0. 0.],306,Shelf,Triangle
1987,../shapes\Shelf\D00781.obj,4773,[0.34913165 0.03171059 0.01795021],[0.3491327  0.0317106  0.01795017],[1. 1. 1.],0.51008004,2.8683078356635616,[-0.793321  1.15081  -0.897298  0.933888 -0.567211  0.478878],[0. 0. 0.],6260,Shelf,Triangle
1988,../shapes\Shelf\D00818.obj,1872,[-0.07242781  0.03263854  0.06112765],[-0.07242776  0.03263867  0.06112772],[1. 1. 1.],0.43481287,2.029224638749199,[-0.53989   0.981276 -0.604997  0.665191 -0.220333  0.216049],[0. 0. 0.],2298,Shelf,Triangle
1989,../shapes\Shelf\D00881.obj,249,[-0.04102406  0.24100643 -0.02987587],[-0.04102409  0.24100646 -0.02987588],[1. 1. 1.],0.621649,2.7518241445247,[-0.767308  1.17375  -0.963581  0.960719 -0.190552  0.128665],[0. 0. 0.],400,Shelf,Triangle
1990,../shapes\Shelf\D00887.obj,261,[ 0.14209231 -0.09471331  0.02930341],[ 0.14209232 -0.09471332  0.02930341],[1. 1. 1.],0.6174604,2.239881158570279,[-0.754657  1.12675  -0.470923  0.704412 -0.129496  0.180283],[0. 0. 0.],404,Shelf,Triangle
1991,../shapes\Shelf\D00917.obj,2452,[-0.29855611  0.05753211 -0.01497587],[-0.29855615  0.05753212 -0.01497589],[1. 1. 1.],0.76944643,2.126054512607723,[-0.946831  0.882232 -0.413191  0.521659 -0.1558    0.392554],[0. 0. 0.],4162,Shelf,Triangle
1992,../shapes\Shelf\D00956.obj,122,[ 0.00357534 -0.0851943  -0.04076889],[ 0.00357537 -0.0851943  -0.0407689 ],[1. 1. 1.],0.6382756,2.19220248105637,[-0.803797  0.934691 -0.721052  0.5545   -0.215748  0.179699],[0. 0. 0.],173,Shelf,Triangle
1993,../shapes\Shelf\m844.obj,200,[0.50039942 0.41557799 0.10831764],[0.5003992  0.41557798 0.10831765],[1. 1. 1.],0.54566956,1.2561005511615047,[0.025    0.975    0.025    0.826961 0.025    0.204296],[0. 0. 0.],324,Shelf,Triangle
1994,../shapes\Shelf\m845.obj,60,[0.40513239 0.46658617 0.13746966],[0.40513232 0.46658614 0.13746968],[1. 1. 1.],0.52839774,1.24005129724628,[0.025    0.785639 0.025    0.975    0.025    0.263024],[0. 0. 0.],88,Shelf,Triangle
1995,../shapes\Shelf\m846.obj,1101,[0.24897654 0.40402366 0.2344698 ],[0.24897607 0.40402454 0.23447002],[1. 1. 1.],0.29268566,1.1127130738438744,[0.025    0.551    0.025    0.975    0.025    0.267805],[0. 0. 0.],2098,Shelf,Triangle
1996,../shapes\Shelf\m847.obj,158,[0.346181   0.46712852 0.12467803],[0.3461811  0.4671287  0.12467805],[1. 1. 1.],0.37125298,1.1602838596045821,[0.025    0.660413 0.025    0.975    0.025    0.225022],[0. 0. 0.],244,Shelf,Triangle
1997,../shapes\Shelf\m849.obj,128,[0.50087337 0.34104988 0.10077316],[0.5008731  0.34105012 0.1007731 ],[1. 1. 1.],0.4654954,1.15415417656796,[0.025    0.975    0.025    0.662127 0.025    0.178756],[0. 0. 0.],192,Shelf,Triangle
1998,../shapes\Shelf\m850.obj,184,[0.50040987 0.39269444 0.1094847 ],[0.50041    0.3926943  0.10948475],[1. 1. 1.],0.5508564,1.2279401255073281,[0.025    0.975    0.025    0.78355  0.025    0.198028],[0. 0. 0.],300,Shelf,Triangle
1999,../shapes\Shelf\m851.obj,68,[0.43214301 0.41298333 0.1391598 ],[0.43214265 0.4129833  0.13915983],[1. 1. 1.],0.50076044,1.2803263530385867,[0.025    0.839286 0.025    0.975    0.025    0.296429],[0. 0. 0.],120,Shelf,Triangle
2000,../shapes\Shelf\m852.obj,104,[0.41013504 0.45259882 0.11881489],[0.41013524 0.45259884 0.11881484],[1. 1. 1.],0.45491034,1.2496960399913537,[0.025    0.79527  0.025    0.975    0.025    0.281757],[0. 0. 0.],228,Shelf,Triangle
2001,../shapes\Shelf\m853.obj,100,[0.39038479 0.46053853 0.10231528],[0.39038464 0.46053833 0.10231531],[1. 1. 1.],0.46404594,1.2123942599200948,[0.025    0.755769 0.025    0.975    0.025    0.207692],[0. 0. 0.],228,Shelf,Triangle
2002,../shapes\Shelf\m854.obj,96,[0.49963442 0.5        0.091347  ],[0.49963427 0.5        0.09134699],[1. 1. 1.],0.53597736,1.3535053285600889,[0.025    0.974269 0.025    0.975    0.025    0.193419],[0. 0. 0.],204,Shelf,Triangle
2003,../shapes\Shelf\m855.obj,46,[0.53442022 0.41050735 0.22807978],[0.5344201  0.4105073  0.22807984],[1. 1. 1.],0.44231263,1.3247119663345717,[0.025    0.975    0.025    0.816667 0.025    0.5     ],[0. 0. 0.],44,Shelf,Triangle
2004,../shapes\Shelf\m856.obj,64,[0.5        0.40805262 0.20117113],[0.5        0.4080526  0.20117122],[1. 1. 1.],0.58372706,1.2791194472174952,[0.025    0.975    0.025    0.791105 0.025    0.408053],[0. 0. 0.],96,Shelf,Triangle
2005,../shapes\Shelf\m857.obj,112,[0.50547793 0.36319463 0.16843536],[0.5054779  0.36319444 0.16843534],[1. 1. 1.],0.47677138,1.1877408622699215,[0.025    0.975    0.025    0.668611 0.025    0.331583],[0. 0. 0.],168,Shelf,Triangle
2006,../shapes\Shelf\m858.obj,48,[0.50000001 0.2625     0.0725    ],[0.50000006 0.2625     0.07249999],[1. 1. 1.],0.34270945,1.066372394949402,[0.025 0.975 0.025 0.5   0.025 0.12 ],[0. 0. 0.],28,Shelf,Triangle
2007,../shapes\Shelf\m859.obj,2556,[0.34480956 0.4947456  0.20132575],[0.34481016 0.4947444  0.20132487],[1. 1. 1.],0.32733345,1.1904082073541917,[0.025    0.677822 0.025    0.975    0.025    0.322313],[0. 0. 0.],4716,Shelf,Triangle
2008,../shapes\Shelf\m860.obj,56,[0.49921706 0.41412622 0.15787435],[0.499217   0.41412625 0.15787435],[1. 1. 1.],0.53585565,1.2474965687417212,[0.025    0.975    0.025    0.788295 0.025    0.291699],[0. 0. 0.],84,Shelf,Triangle
2009,../shapes\Shelf\m861.obj,150,[0.53392122 0.45025495 0.10136592],[0.53392106 0.45025468 0.10136576],[1. 1. 1.],0.40922052,1.307628663882275,[0.025    0.975    0.025    0.910624 0.025    0.176864],[0. 0. 0.],232,Shelf,Triangle
2010,../shapes\Shelf\m862.obj,544,[0.29280904 0.49556228 0.56696577],[0.29280922 0.49556142 0.5669656 ],[1. 1. 1.],0.4706344,1.3735673814443272,[0.025    0.468246 0.025    0.975    0.025    0.912536],[0. 0. 0.],1024,Shelf,Triangle
2011,../shapes\Shelf\m863.obj,289,[0.25130515 0.51721151 0.18955944],[0.25130528 0.51721144 0.18955936],[1. 1. 1.],0.43690845,1.121409273917264,[0.025    0.590289 0.025    0.975    0.025    0.213433],[0. 0. 0.],362,Shelf,Triangle
2012,../shapes\Shelf\m864.obj,323,[0.21319866 0.515034   0.16339881],[0.21319842 0.5150344  0.1633988 ],[1. 1. 1.],0.40266287,1.073869346525217,[0.025    0.5      0.025    0.975    0.025    0.183336],[0. 0. 0.],406,Shelf,Triangle
2013,../shapes\Shelf\m865.obj,255,[0.30806603 0.52018719 0.22795151],[0.30806553 0.5201871  0.2279516 ],[1. 1. 1.],0.4883364,1.2015712178777507,[0.025    0.722957 0.025    0.975    0.025    0.257657],[0. 0. 0.],318,Shelf,Triangle
2014,../shapes\Shelf\m866.obj,221,[0.40110729 0.52456033 0.28979848],[0.40110683 0.5245605  0.28979832],[1. 1. 1.],0.5740481,1.351537454144088,[0.025    0.936995 0.025    0.975    0.025    0.329004],[0. 0. 0.],274,Shelf,Triangle
2015,../shapes\Shelf\m868.obj,112,[0.20636366 0.47964279 0.1113635 ],[0.2063636  0.4796427  0.11136352],[1. 1. 1.],0.37560272,1.0314579826270955,[0.025    0.387727 0.025    0.975    0.025    0.197727],[0. 0. 0.],180,Shelf,Triangle
2016,../shapes\Ship\D00027.obj,4202,[-0.05480307  0.01346678 -0.00386868],[-0.05480311  0.0134668  -0.00386867],[1. 1. 1.],0.34449148,1.9081265461791945,[-0.70186   1.03006  -0.403568  0.302762 -0.196767  0.180722],[0. 0. 0.],4887,Ship,Triangle
2017,../shapes\Ship\D00042.obj,2275,[ 0.00295982  0.06660923 -0.02043664],[ 0.00295984  0.06660916 -0.02043657],[1. 1. 1.],0.37504876,2.116108224674427,[-1.00258   0.964704 -0.203019  0.255754 -0.422159  0.208107],[0. 0. 0.],3816,Ship,Triangle
2018,../shapes\Ship\D00099.obj,374,[0.01062134 0.08738103 0.04693721],[0.01062134 0.08738101 0.0469372 ],[1. 1. 1.],0.4417541,2.025338786705438,[-0.921394  0.950876 -0.256689  0.450704 -0.117036  0.193121],[0. 0. 0.],672,Ship,Triangle
2019,../shapes\Ship\D00175.obj,13725,[-0.05780339 -0.00452195  0.0144225 ],[-0.05780372 -0.00452193  0.01442257],[1. 1. 1.],0.46834818,1.6594600408542843,[-0.680901  0.865118 -0.247049  0.219483 -0.165009  0.217065],[0. 0. 0.],26994,Ship,Triangle
2020,../shapes\Ship\D00247.obj,6122,[ 0.02794208 -0.04362675  0.00499274],[ 0.02794212 -0.04362673  0.00499274],[1. 1. 1.],0.36329025,2.002782525440901,[-0.942829  0.990447 -0.249844  0.193791 -0.127142  0.149932],[0. 0. 0.],10530,Ship,Triangle
2021,../shapes\Ship\D00258.obj,9284,[-0.05899139  0.06659284  0.00449947],[-0.05899135  0.06659282  0.00449946],[1. 1. 1.],0.29788274,1.9996657665691555,[-0.964138  0.895676 -0.368354  0.321623 -0.13321   0.119153],[0. 0. 0.],10781,Ship,Triangle
2022,../shapes\Ship\D00292.obj,4340,[-0.0520324   0.00927266 -0.00279441],[-0.05203248  0.00927266 -0.00279443],[1. 1. 1.],0.34977582,1.9030931813946999,[-0.704417  1.02567  -0.410858  0.296958 -0.181184  0.17597 ],[0. 0. 0.],4887,Ship,Triangle
2023,../shapes\Ship\D00429.obj,19361,[-0.13575739  0.01724682 -0.06307552],[-0.13575797  0.01724683 -0.06307538],[1. 1. 1.],0.3028673,1.8836502234711676,[-0.683971  1.00175  -0.244451  0.300118 -0.327857  0.312399],[0. 0. 0.],36405,Ship,Triangle
2024,../shapes\Ship\D00467.obj,5062,[-0.00104588  0.00773098  0.00904651],[-0.00104604  0.00773103  0.0090465 ],[1. 1. 1.],0.4994972,2.017955294702008,[-1.01228   0.95186  -0.269387  0.150805 -0.093821  0.100438],[0. 0. 0.],5504,Ship,Triangle
2025,../shapes\Ship\D00539.obj,23858,[-0.02277674 -0.01234348 -0.00522392],[-0.0227766  -0.01234346 -0.00522391],[1. 1. 1.],0.58287257,2.0075002551518817,[-1.03133   0.89599  -0.215717  0.148406 -0.198848  0.228831],[0. 0. 0.],41981,Ship,Triangle
2026,../shapes\Ship\D00543.obj,7537,[ 0.0666676  -0.00993767 -0.00565007],[ 0.06666766 -0.00993775 -0.00565007],[1. 1. 1.],0.4761856,2.122757048191344,[-0.839794  1.06456  -0.616998  0.215636 -0.23086   0.200711],[0. 0. 0.],14375,Ship,Triangle
2027,../shapes\Ship\D00647.obj,1713,[-0.01760725 -0.01479885 -0.0079643 ],[-0.01760723 -0.01479885 -0.0079643 ],[1. 1. 1.],0.31569237,2.0144732505578067,[-0.974421  0.981983 -0.228144  0.168889 -0.143241  0.126853],[0. 0. 0.],3374,Ship,Triangle
2028,../shapes\Ship\D00771.obj,33376,[ 0.00511573 -0.03684157 -0.01029064],[ 0.00511566 -0.03684144 -0.0102907 ],[1. 1. 1.],0.48073432,2.090705567718777,[-0.847981  1.09133  -0.497375  0.256202 -0.115535  0.089999],[0. 0. 0.],65300,Ship,Triangle
2029,../shapes\Ship\D00791.obj,4200,[ 0.0797064  -0.01460016  0.00142577],[ 0.07970633 -0.01460016  0.00142579],[1. 1. 1.],0.34476626,1.9054025189430273,[-1.00437   0.725268 -0.305311  0.406037 -0.179924  0.184624],[0. 0. 0.],4887,Ship,Triangle
2030,../shapes\Ship\D00809.obj,40714,[-0.03389119 -0.01094458  0.01589466],[-0.03389116 -0.01094455  0.01589464],[1. 1. 1.],0.56260633,2.0386918924815776,[-0.981329  0.899011 -0.439915  0.263674 -0.161653  0.192675],[0. 0. 0.],80272,Ship,Triangle
2031,../shapes\Ship\D00837.obj,6122,[ 0.04715284 -0.06573334  0.00754751],[ 0.04715274 -0.06573334  0.00754751],[1. 1. 1.],0.3632902,2.001182919777576,[-0.924     1.00797  -0.273261  0.167856 -0.124809  0.153832],[0. 0. 0.],10530,Ship,Triangle
2032,../shapes\Ship\D00896.obj,4991,[-0.35232524 -0.07232913 -0.00494875],[-0.35232505 -0.07232907 -0.00494875],[1. 1. 1.],0.49586228,2.111842326020335,[-1.13694   0.757844 -0.444753  0.335244 -0.259955  0.251197],[0. 0. 0.],9542,Ship,Triangle
2033,../shapes\Ship\D00907.obj,21442,[ 0.16728678  0.10226448 -0.03960957],[ 0.16728988  0.10226526 -0.03960957],[1. 1. 1.],0.352993,1.7796469344860983,[-0.618782  0.898453 -0.284349  0.446495 -0.264673  0.31066 ],[0. 0. 0.],18338,Ship,Triangle
2034,../shapes\Ship\D00935.obj,124,[0.05337804 0.02198135 0.0233709 ],[0.05337808 0.02198135 0.02337089],[1. 1. 1.],0.4062233,1.9160513589005768,[-0.914527  0.965058 -0.120096  0.208284 -0.060672  0.114198],[0. 0. 0.],200,Ship,Triangle
2035,../shapes\Ship\D00949.obj,2547,[ 0.02709365 -0.00523879  0.0337425 ],[ 0.02709365 -0.00523878  0.03374246],[1. 1. 1.],0.38548812,2.173668525503348,[-1.01365   0.933231 -0.247172  0.51412  -0.209759  0.385996],[0. 0. 0.],3668,Ship,Triangle
2036,../shapes\Ship\m1427.obj,757,[0.50516714 0.07288108 0.10352222],[0.505167   0.07288115 0.10352211],[1. 1. 1.],0.16012399,0.9823171218380732,[0.025    0.975    0.025    0.219739 0.025    0.1816  ],[0. 0. 0.],1084,Ship,Triangle
2037,../shapes\Ship\m1428.obj,817,[0.48448655 0.08068744 0.0856699 ],[0.48448646 0.08068764 0.08566985],[1. 1. 1.],0.17821763,0.9815252115545003,[0.025    0.975    0.025    0.239868 0.025    0.14634 ],[0. 0. 0.],1083,Ship,Triangle
2038,../shapes\Ship\m1429.obj,749,[0.46996814 0.07904189 0.07868965],[0.46996796 0.07904195 0.07868955],[1. 1. 1.],0.1733131,0.9952750433144684,[0.025    0.975    0.025    0.301662 0.025    0.13238 ],[0. 0. 0.],1039,Ship,Triangle
2039,../shapes\Ship\m1430.obj,774,[0.47667241 0.08044232 0.08195287],[0.47667214 0.08044238 0.08195281],[1. 1. 1.],0.19833596,1.0161271432694405,[0.025    0.975    0.025    0.367111 0.025    0.138905],[0. 0. 0.],1032,Ship,Triangle
2040,../shapes\Ship\m1431.obj,674,[0.4853177  0.0758414  0.10084652],[0.4853174  0.07584141 0.10084649],[1. 1. 1.],0.21433128,1.0058146363799794,[0.025    0.975    0.025    0.318517 0.025    0.176693],[0. 0. 0.],960,Ship,Triangle
2041,../shapes\Ship\m1432.obj,573,[0.51832157 0.08489047 0.07227658],[0.5183215  0.08489054 0.07227654],[1. 1. 1.],0.18798392,0.9836987310239244,[0.025    0.975    0.025    0.262155 0.025    0.119449],[0. 0. 0.],822,Ship,Triangle
2042,../shapes\Ship\m1433.obj,926,[0.49858903 0.09861694 0.11021462],[0.49858874 0.09861691 0.1102147 ],[1. 1. 1.],0.18738666,1.007293949495101,[0.025    0.975    0.025    0.313262 0.025    0.195429],[0. 0. 0.],1227,Ship,Triangle
2043,../shapes\Ship\m1434.obj,600,[0.27901697 0.14537342 0.52629078],[0.2790171  0.14537334 0.5262908 ],[1. 1. 1.],0.1988766,1.079757699376074,[0.025    0.47232  0.025    0.276558 0.025    0.975   ],[0. 0. 0.],1077,Ship,Triangle
2044,../shapes\Ship\m1435.obj,4241,[0.12176739 0.17863673 0.38278348],[0.1217678  0.17863777 0.38278285],[1. 1. 1.],0.1900868,1.0409020640958544,[0.025    0.21916  0.025    0.403522 0.025    0.975   ],[0. 0. 0.],4887,Ship,Triangle
2045,../shapes\Ship\m1436.obj,1704,[0.09054085 0.10669866 0.51099708],[0.09054089 0.10669836 0.5109967 ],[1. 1. 1.],0.1532279,0.9766281403575833,[0.025    0.155969 0.025    0.209796 0.025    0.975   ],[0. 0. 0.],3340,Ship,Triangle
2046,../shapes\Ship\m1437.obj,658,[0.46496904 0.07411729 0.07718949],[0.4649689  0.07411721 0.07718953],[1. 1. 1.],0.17961542,0.9902313815656354,[0.025    0.975    0.025    0.284961 0.025    0.127364],[0. 0. 0.],930,Ship,Triangle
2047,../shapes\Ship\m1438.obj,1309,[0.44557121 0.08701576 0.10068496],[0.44557092 0.08701572 0.1006849 ],[1. 1. 1.],0.3140747,0.9783936878520626,[0.025    0.975    0.025    0.19299  0.025    0.187891],[0. 0. 0.],2454,Ship,Triangle
2048,../shapes\Ship\m1439.obj,428,[0.45039664 0.10873789 0.07363718],[0.4503966  0.10873795 0.07363715],[1. 1. 1.],0.22227035,0.9856139580692619,[0.025    0.975    0.025    0.2687   0.025    0.122699],[0. 0. 0.],848,Ship,Triangle
2049,../shapes\Ship\m1440.obj,4230,[0.62916861 0.1001596  0.1181633 ],[0.62916774 0.10015923 0.118163  ],[1. 1. 1.],0.2631017,0.9987606972953751,[0.025    0.975    0.025    0.221908 0.025    0.262171],[0. 0. 0.],5977,Ship,Triangle
2050,../shapes\Ship\m1441.obj,3153,[0.5261499  0.17905652 0.13125564],[0.5261519  0.17905629 0.1312555 ],[1. 1. 1.],0.20662388,1.0530970777869857,[0.025    0.975    0.025    0.425436 0.025    0.239859],[0. 0. 0.],4116,Ship,Triangle
2051,../shapes\Ship\m1442.obj,6859,[0.0945729  0.13659847 0.26072063],[0.09457212 0.13659813 0.26072115],[1. 1. 1.],0.26120687,1.0003193278792661,[0.025    0.164983 0.025    0.305256 0.025    0.975   ],[0. 0. 0.],12554,Ship,Triangle
2052,../shapes\Ship\m1444.obj,6251,[0.13033832 0.12719608 0.38482878],[0.13033853 0.12719564 0.38482875],[1. 1. 1.],0.25557664,1.0647929610050098,[0.025    0.231519 0.025    0.45932  0.025    0.975   ],[0. 0. 0.],11722,Ship,Triangle
2053,../shapes\Ship\m1446.obj,6122,[0.50170317 0.09229279 0.14517673],[0.50170696 0.0922927  0.14517662],[1. 1. 1.],0.17847358,0.9843417110415413,[0.025    0.975    0.025    0.159904 0.025    0.244612],[0. 0. 0.],10530,Ship,Triangle
2054,../shapes\Ship\m1447.obj,3189,[0.07327864 0.06457179 0.23665585],[0.07327846 0.06457143 0.23665549],[1. 1. 1.],0.22956924,0.9672778849784361,[0.025    0.121877 0.025    0.179082 0.025    0.975   ],[0. 0. 0.],6000,Ship,Triangle
2055,../shapes\Ship\m1448.obj,182,[0.10496481 0.2480321  0.30093353],[0.10496476 0.24803212 0.30093366],[1. 1. 1.],0.1973317,1.1660854252318644,[0.025    0.186087 0.025    0.975    0.025    0.681739],[0. 0. 0.],328,Ship,Triangle
2056,../shapes\Ship\m1449.obj,330,[0.12340075 0.30025271 0.47998838],[0.12340076 0.30025288 0.47998846],[1. 1. 1.],0.28887212,1.2733923730784529,[0.025    0.223899 0.025    0.849298 0.025    0.975   ],[0. 0. 0.],660,Ship,Triangle
2057,../shapes\Ship\m1450.obj,98,[0.13174425 0.18285953 0.42116131],[0.13174433 0.1828595  0.42116126],[1. 1. 1.],0.32715374,1.271941063852188,[0.025    0.238483 0.025    0.843388 0.025    0.975   ],[0. 0. 0.],156,Ship,Triangle
2058,../shapes\Ship\m1451.obj,775,[0.10326411 0.53050896 0.34424243],[0.10326441 0.5305092  0.34424257],[1. 1. 1.],0.28058243,1.170961882164916,[0.025    0.181495 0.025    0.975    0.025    0.691454],[0. 0. 0.],1498,Ship,Triangle
2059,../shapes\Ship\m1452.obj,776,[0.27041522 0.1988539  0.09433299],[0.27041513 0.19885376 0.09433301],[1. 1. 1.],0.21492645,1.1202988904610882,[0.025    0.603552 0.025    0.975    0.025    0.158593],[0. 0. 0.],1452,Ship,Triangle
